store,description,market,parent,capacity,maxReleaseOrderPerDay,supplyOffsetQuantity,isDefault,status,preferred,type,inventoryAvailableToSell,rollupInventory,longitude,state,country,city,address,postalCode,latitude
1007,Brewdis #1007,US,1007,60,180,0,N,A,N,S,Y,Y,-77.153801,MD,US,Bethesda,7101 DEMOCRACY BLVD,20817,38.989586
5587,House of Brews #5587,US,5587,65,65,3,N,A,N,S,Y,Y,,TX,US,HOUSTON,5000 WESTHEIMER RD,77056,
5354,House of Brews #5354,US,5354,45,45,3,N,A,N,S,Y,Y,,PA,US,ALTOONA,5580 Goods Lane,16602,
4549,House of Brews#4549,US,4549,25,30,0,N,A,N,S,Y,Y,-117.93904,CA,US,ANAHEIM,570 NORTH EUCLID ST,92801,33.839486
2233,Brewdis #2233,US,2233,30,150,0,N,A,N,S,Y,Y,,MA,US,BOSTON,100 HUNTINGTON AVE,02116-6506,
7758,Brewdis Brewery #7758,US,7758,25,25,0,N,A,N,S,Y,Y,-83.470642,GA,US,COMMERCE,800 Steven B Tanger Boulevard,30529,34.25181
1490,Brewdis #1490,US,1490,25,25,3,N,O,N,S,N,N,-75.411094,PA,US,CENTER VALLEY,2845 CENTER VALLEY PARKWAY,18034,40.55998
5654,House of Brews #5654,US,5654,65,65,3,N,A,N,S,Y,Y,,NY,US,COMMACK,5041 JERICHO TURNPIKE,11725,
4512,House of Brews#4512,CA,4512,25,30,0,N,A,N,S,Y,Y,-79.692475,ON,CA,MISSISSAUGA,5935 Mavis Road,L5R3T7,43.611122
3409,House of Brews #3409,US,3409,65,65,3,N,A,N,S,Y,Y,,MO,US,COLUMBIA,207 North Stadium Boulevard,65203,
1241,SQAle Brewery #1241,US,1241,30,30,0,N,A,N,S,Y,Y,-76.647261,PA,US,HERSHEY,83 Outlet Square,17033,40.295564
5168,House of Brews #5168,US,5168,65,65,3,N,A,N,S,Y,Y,,TN,US,MADISON,2295 GALLATIN PIKE N,37115,
3788,House of Brews#3788,CA,3788,30,30,3,N,A,N,S,Y,Y,-73.570055,QC,CA,MONTREAL,705 Saint Catherine West,H3B4G5,45.502966
1628,Brewdis #1628,US,1628,25,25,0,N,O,N,S,N,N,,SD,US,RAPID CITY,2200 North Maple Avenue,57701,
6462,House of Brews #6462,US,6462,0,45,3,N,O,N,S,N,N,,CA,US,SANTA ROSA,334 CODDINGTOWN CTR,95401-3507,
523,Brewdis #523,US,523,30,30,0,N,O,N,S,N,N,,IN,US,MERRILLVILLE,2150 Southlake Mall,46410-6439,
642,Brewdis #642,US,642,30,30,0,N,O,N,S,N,N,,NJ,US,MAYS LANDING,4403 BLACK HORSE PIKE,8330,
3203,Brewdis #3203,US,3203,50,25,0,N,O,N,S,N,N,,NY,US,ROCHESTER,541 MIRACLE MILE DR,14623,
3477,House of Brews #3477,US,3477,45,45,3,N,A,N,S,Y,Y,,PA,US,DU BOIS,690 SCHAFFER ROAD,15801,
5532,House of Brews #5532,US,5532,0,65,3,N,O,N,S,N,N,,CA,US,SACRAMENTO,1250 HOWE AVE,95825,
7997,Brewdis Brewery #7997,US,7997,25,25,0,N,A,N,S,Y,Y,-80.211292,PA,US,WASHINGTON,2200 Tanger Boulevard,15301,40.21644
4545,House of Brews#4545,US,4545,45,45,3,N,A,N,S,Y,Y,-117.919963,CA,US,CITY OF INDUSTRY,17651 COLIMA AVENUE,91748,33.991943
1708,Brewdis #1708,US,1708,40,200,0,N,O,N,S,N,N,,WA,US,LYNNWOOD,3000 184TH STREET S.W.,98037,
2312,Brewdis #2312,US,2312,25,125,0,N,O,N,S,N,N,,CT,US,MILFORD,1201 Boston Post Road,6460,
4260,Brewdis Brewery #4260,US,4260,15,15,0,N,A,N,S,Y,Y,-117.204434,CA,US,REDLANDS,27461 San Bernardino Avenue,92374,34.077399
6596,House of Brews #6596,US,6596,65,65,3,N,A,N,S,Y,Y,,NC,US,RALEIGH,4325 GLENWOOD AVENUE,27612,
888,G #888,JP,688,40,40,1,N,A,N,S,Y,Y,,27,JP,Kita-Ku,Granfront Osaka Shop n Restaurant,530-0011,
6172,House of Brews #6172,US,6172,65,65,3,N,A,N,S,Y,Y,,MA,US,EVERETT,9 MYSTIC VIEW RD,2149,
7051,SQAle #7051,US,7051,30,30,0,N,A,N,S,Y,Y,-87.915011,WI,US,Glendale,5687 North Centerpark Way,53217,43.121157
7617,Store #7617,CA,7617,30,30,0,N,A,N,S,N,N,,,,,,,
8926,Brewdis #8926,US,8926,30,30,0,N,O,N,S,N,N,,OK,US,OKLAHOMA CITY,1901 NW EXPRESSWAY ST,73118,
5709,House of Brews #5709,US,5709,45,45,3,N,A,N,S,Y,Y,,ID,US,NAMPA,16454 MARKET PLACE BOULEVARD,83687,
4897,Hip Hops #4897,US,4897,30,30,0,N,A,N,S,Y,Y,,CO,US,BOULDER,1133 PEARL STREET,80302,
2523,Brewdis #2523,US,2523,30,30,0,N,O,N,S,N,N,,ID,US,IDAHO FALLS,2300 E. 17TH STREET,83404,
5436,House of Brews#5436,US,5436,45,65,3,N,A,N,S,Y,Y,-74.957877,PA,US,PHILADELPHIA,1207 franklin mills circle,19154,40.093937
3175,Store #3175,CA,3175,15,15,0,N,A,N,S,Y,Y,,QC,CA,ST BRUNO,310 BOUL DES PROMENADES,J3V 6A7,
3069,House of Brews#3069,US,3069,65,65,3,N,A,N,S,Y,Y,-75.120602,PA,US,WILLOW GROVE,2546 W MORELAND RD,19090,40.143382
6278,SQAle Brewery #6278,US,6278,30,30,0,N,A,N,S,Y,Y,-76.725576,MD,US,HANOVER,7000 Arundel Mills Boulevard,21076,39.154125
464,Brewdis #464,US,464,40,200,0,N,O,N,S,N,N,,TN,US,COLLIERVILLE,4670 Merchants Park Circle,38017,
8345,Brewdis #8345,US,8345,25,25,0,N,O,N,S,N,N,,CA,US,CHULA VISTA,2015 BIRCH ROAD #1001,91915,
6265,SQAle Brewery #6265,US,6265,15,15,0,N,A,N,S,Y,Y,-77.73457,MD,US,HAGERSTOWN,800 Prime Outlets Boulevard,21740,39.60894
6370,ON6370,US,6370,65,65,3,N,A,N,S,Y,Y,-93.22838,MN,US,MINNEAPOLIS,1620 NEW BRIGHTON BLVD,55413,45.004303
8412,Brewdis #8412,US,8412,25,25,0,N,O,N,S,N,N,,UT,US,PROVO,1200 Town Center Blvd.,84601,
5498,House of Brews #5498,US,5498,65,65,3,N,A,N,S,Y,Y,,VA,US,ROANOKE,4802 VALLEY VIEW BLVD NW,24012,
6941,SQAle #6941,US,6941,25,15,0,N,A,N,S,Y,Y,-73.625521,CT,US,Greenwich,350 Greenwich Ave,6830,41.023507
546,Brewdis #546,US,546,60,30,3,N,O,N,S,N,N,,IL,US,LINCOLNWOOD,3333 W TOUHY AVE,60712,
1716,Brewdis #1716,US,1716,25,125,0,N,A,N,S,Y,Y,,WA,US,REDMOND,16428 NE 74TH ST,98052-7802,
5368,House of Brews #5368,US,5368,90,90,3,N,A,N,S,Y,Y,,CA,US,NORTHRIDGE,9301 TAMPA AVE,91324,
3806,House of Brews #3806,US,3806,45,45,3,N,A,N,S,Y,Y,,MO,US,CAPE GIRARDEAU,207 WEST PARK MALL,63703-6340,
6055,House of Brews #6055,US,6055,45,45,3,N,O,N,S,N,N,,MD,US,BALTIMORE,6901 SECURITY BLVD,21244,
7039,Hip Hops #7039,US,7039,30,30,0,N,A,N,S,Y,Y,-71.316481,MO,US,St Louis,221 Plaza Frontenac,63131,46.101266
3395,House of Brews #3395,US,3395,45,45,3,N,O,N,S,N,N,,CO,US,PUEBLO,5819 N Elizabeth Street,81006,
1986,Brewdis Brewery #1986,US,1986,35,35,0,N,A,N,S,Y,Y,-122.188021,WA,US,TULALIP,10600 Quil Ceda Boulevard,98271,48.094069
1939,Brewdis Brewery #1939,US,1939,25,25,0,N,A,N,S,Y,Y,-74.436694,NJ,US,ATLANTIC CITY,102 Michigan Avenue,8401,39.360681
4864,Store #4864,CA,4864,25,25,0,N,A,N,S,Y,Y,-123.37123,BC,CA,VICTORIA,3147 Douglas St.,V8Z 6E3,48.4458
1549,Brewdis #1549,US,1549,50,250,0,N,A,N,S,Y,Y,,TX,US,ARLINGTON,1500 North Collins Street,76011,
2543,Brewdis #2543,US,2543,25,125,0,N,A,N,S,Y,Y,,CO,US,BROOMFIELD,1 W Flatiron Cir,80021,
3265,House of Brews#3265,US,3265,25,30,0,N,A,N,S,Y,Y,-84.371402,OH,US,LIBERTY TOWNSHIP,7100 Foundry Row,45069,39.372321
9535,Brewdis#9535,CA,9824,25,25,2,N,A,N,S,Y,N,-106.664412,SK,CA,SASKATOON,201 21ST St E,S7K1J9,52.127135
3486,House of Brews #3486,US,3486,65,65,3,N,A,N,S,Y,Y,,PA,US,YORK,351 Loucks Road,17404,
9884,Store #9884,CA,9884,25,25,0,N,A,N,S,Y,Y,-124.04925,BC,CA,NANAIMO,6631 ISLAND HWY N,V9T 4T7,49.238503
207,Brewdis #207,US,207,25,125,0,N,A,N,S,Y,Y,,CA,US,SANTA MONICA,1931 Wilshire Blvd,90403-5605,
5154,House of Brews #5154,US,5154,0,30,0,N,O,N,S,N,N,,MD,US,BOWIE,15426 EMERALD WAY,20716-2202,
3121,House of Brews#3121,US,3121,45,45,3,N,A,N,S,Y,Y,-96.942825,TX,US,CEDAR HILL,305 WEST FM 1382,75104,32.602659
8589,SQAle #8589,US,8589,30,30,0,N,O,N,S,N,N,,TX,US,ARLINGTON,3811 South Cooper Street,76015,
638,Brewdis #638,US,638,30,150,0,N,A,N,S,Y,Y,,PA,US,PHILADELPHIA,1510 Walnut Street,19102,
8961,Brewdis #8961,US,8961,30,30,0,N,O,N,S,N,N,,CA,US,SAN MATEO,60 31st Ave,94403-3427,
3229,SQAle Brewery #3229,US,3229,15,15,0,N,A,N,S,Y,Y,-74.417481,NJ,US,JACKSON,537 Monmouth Road,8527,40.161952
8479,SQAle #8479,US,8479,20,20,0,N,A,N,S,Y,Y,,CA,US,DEL MAR,1555 CAMINO DEL MAR SPACE #107,92014,
6069,House of Brews#6069,US,6069,45,65,3,N,A,N,S,Y,Y,-82.263659,WV,US,BARBOURSVILLE,210 MALL RD,25504,38.423876
2154,Brewdis Brewery #2154,US,2154,35,35,0,N,A,N,S,Y,Y,-76.193052,VA,US,NORFOLK,1600 Premium Outlets Boulevard,23502,36.878058
9832,Store #9832,CA,9832,25,25,0,N,A,N,S,Y,Y,-78.880028,ON,CA,OSHAWA,419 King Street West,L1J 2K5,43.892357
9860,Store #9860,CA,9860,25,25,0,N,O,N,S,N,N,-63.532782,NS,CA,DARTMOUTH,21 Mic Mac Boulevard,B2W 4A3,44.664414
9171,Brewdis#9171,CA,9807,25,25,2,N,A,N,S,Y,N,-119.440202,BC,CA,KELOWNA,2271 HARVEY AVE,V1Y6H2,49.879406
2128,Gap2128,US,2128,50,250,3,N,A,N,S,Y,Y,-97.156676,TX,US,Waco,2432 W. Loop 340,76711,31.49631
7171,House of Brews#7171,US,7171,65,30,0,N,A,N,S,Y,Y,-85.654932,MI,US,Byron Center,350 84th Street SW,49315,42.811668
3321,House of Brews #3321,US,3321,65,65,3,N,A,N,S,Y,Y,,IL,US,ALGONQUIN,1824 S RANDALL RD,60102-5925,
2118,Brewdis #2118,US,2118,30,150,0,N,A,N,S,Y,Y,,PA,US,HOMESTEAD,137 W BRIDGE ST,15120-5042,
8233,SQAle #8233,US,8233,25,35,0,N,A,N,S,Y,Y,-118.298662,CA,US,SHERMAN OAKS,14006 RIVERSIDE DR,91423,33.786594
6196,House of Brews #6196,US,6196,65,65,3,N,A,N,S,Y,Y,,UT,US,WEST JORDAN,7113 PLAZA CENTER DR,84084-1761,
849,Brewdis #849,US,849,30,150,3,N,A,N,S,Y,Y,,TX,US,HOUSTON,5135 WEST ALABAMA,77056,
3381,House of Brews#3381,CA,3381,30,30,3,N,A,N,S,Y,Y,-73.650248,QC,CA,MONTREAL,L'acadie Boulevard,H4N3K1,45.531495
5951,House of Brews #5951,US,5951,65,65,3,N,A,N,S,Y,Y,,VA,US,FREDERICKSBURG,1260 CARL D SILVER PARKWAY,22401,
9238,Brewdis #9238,US,9238,30,150,0,N,A,N,S,Y,Y,,WA,US,LYNNWOOD,3000 184TH ST SW #432,98037,
7405,Brewdis #7405,US,7405,25,125,0,N,A,N,S,Y,Y,,MI,US,LANSING,3000 TOWNE CENTRE BLVD,48912-5616,
2111,Brewdis #2111,US,2111,30,150,0,N,A,N,S,Y,Y,,PA,US,PITTSBURGH,5436  WALNUT ST.,15232,
6780,House of Brews#6780,US,6780,30,30,3,N,A,N,S,Y,Y,-80.321732,FL,US,SUNRISE,2610 SAWGRASS MILLS CIRCLE,33323,26.155284
6028,House of Brews#6028,US,6028,45,45,3,N,A,N,S,Y,Y,-106.544456,TX,US,EL PASO,750 SUNLAND PARK DR,79912,31.814987
4148,SQAle Brewery #4148,US,4148,30,30,0,N,A,N,S,Y,Y,-74.027845,NY,US,BROOKLYN,422 86th Street,11209,40.622239
7264,Brewdis #7264,US,7264,40,200,0,N,O,N,S,N,N,,TN,US,COLLIERVILLE,4670 Merchant's Park Circle,38017,
3414,House of Brews #3414,US,3414,65,65,3,N,A,N,S,Y,Y,,GA,US,VALDOSTA,1700 NORMAN ROAD,31601,
8213,SQAle #8213,US,8213,25,25,0,N,A,N,S,Y,Y,-117.148616,CA,US,SAN DIEGO,7007 Friars Rd,92108,32.774699
3326,House of Brews#3326,CA,3326,25,30,0,N,A,N,S,Y,Y,-123.3963,BC,CA,VICTORIA,3130-3170 Tillicum Road,V9A7C5,48.453764
9158,Store #9158,CA,9801,25,25,2,N,O,N,S,Y,N,-123.1257,BC,CA,VANCOUVER,1121 ROBSON ST,V6E 1B5,49.2854
8559,SQAle #8559,US,8559,25,30,0,N,A,N,S,Y,Y,-96.796437,TX,US,FRISCO,2601 Preston Road,75034,33.152222
4131,Brewdis#4131,US,4131,25,125,0,N,A,N,S,Y,Y,-115.333169,NV,US,LAS VEGAS,1980 FESTIVAL PLAZA DRIVE,89135,36.150022
6021,House of Brews#6021,US,6021,45,45,3,N,A,N,S,Y,Y,-117.836694,CA,US,GLENDORA,1321 E. GLADSTONE ST,91740,34.115869
269,Brewdis #269,US,269,25,125,0,N,A,N,S,Y,Y,,CA,US,STUDIO CITY,12169 VENTURA BLVD,91604,
4534,Brewdis #4534,US,4534,60,30,0,N,O,N,S,N,N,,LA,US,SHREVEPORT,1133 SAINT VINCENT AVE,71104-4153,
2321,Brewdis #2321,US,2321,25,125,0,N,A,N,S,Y,Y,,OH,US,BEAVER CREEK,4403 Juniper Way,45440,
1233,SQAle Brewery #1233,US,1233,30,30,0,N,A,N,S,Y,Y,-111.973614,AZ,US,CHANDLER,4976 Premium Outlet Way,85226,33.28189
4796,Hip Hops #4796,US,4796,30,30,0,N,A,N,S,Y,Y,,TX,US,Houston,600 W Sam Houston Pkwy N Suite 610,77024,
8854,SQAle #8854,US,8854,30,30,0,N,A,N,S,Y,Y,-96.774355,SD,US,SIOUX FALLS,5000 W. Empire Mall,57106,43.511898
5145,House of Brews #5145,US,5145,65,65,3,N,A,N,S,Y,Y,,TX,US,HUMBLE,20510 HIGHWAY 59 N,77338,
6332,Brewdis #6332,US,6332,50,50,0,N,O,N,S,N,N,,FL,US,MIAMI,8705 SW 124TH AVE,33183,
8057,SQAle #8057,US,8057,40,40,0,N,A,N,S,Y,Y,-95.207161,TX,US,HOUSTON,5135 W ALABAMA ST,77056,29.698579
3375,House of Brews #3375,US,3375,65,65,3,N,A,N,S,Y,Y,,VA,US,MCLEAN,1961 Chain Bridge Road,22102,
9833,Store #9833,CA,9833,25,25,0,N,A,N,S,Y,Y,-80.439263,ON,CA,KITCHENER,2960 Kingsway Drive,N2C 1X1,43.42944
6547,House of Brews #6547,US,6547,65,65,3,N,A,N,S,Y,Y,,NJ,US,WAYNE,1400 WILLOWBROOK MALL,07470-6905,
5659,House of Brews #5659,US,5659,0,45,3,N,O,N,S,N,N,,MI,US,ROCHESTER HILLS,1132 SO. ROCHESTER RD,48307,
5383,House of Brews #5383,US,5383,0,30,0,N,A,N,S,N,N,,,,,,,
6592,House of Brews #6592,US,6592,0,30,0,N,O,N,S,N,N,,,,,,,
3339,House of Brews #3339,US,3339,65,65,3,N,A,N,S,Y,Y,,MI,US,GRAND RAPIDS,3665 28TH ST SE STE 8A,49512-1689,
9805,Store #9805,CA,9805,25,25,0,N,A,N,S,Y,Y,-123.13789,BC,CA,VANCOUVER,640 Park Royal Shopping Centre,V7T 1H9,49.326299
3739,Brewdis 3739,JP,3739,30,30,1,N,A,N,S,N,N,138.9975,10,JP,Takasaki-shi,1400,370-3521,36.385833
4509,House of Brews#4509,US,4509,65,30,0,N,A,N,S,Y,Y,-83.131891,MI,US,ROCHESTER,2843 S. ROCHESTER RD,48307,42.639532
1454,G #1454,US,1454,50,250,3,N,O,N,S,N,N,,IL,US,CHICAGO,35 N. State Street,60602,
3966,Brewdis 3966,JP,3766,10,10,1,N,A,N,S,N,N,135.366111,28,JP,Nishinomiya-shi,1-100,663-8178,34.713639
7208,House of Brews #7208,US,7208,65,45,3,N,A,N,S,Y,Y,-80.090207,FL,US,WEST PALM BEACH,2497 OKEECHOBEC BLVD,33409,26.706575
6364,House of Brews #6364,US,6364,65,65,3,N,A,N,S,Y,Y,,AZ,US,PEORIA,7557 WEST BELL ROAD,85382,
8557,SQAle #8557,US,8557,40,40,0,N,O,N,S,Y,Y,,CA,US,ROLLING HILLS ESTATE,550 DEEP VALLEY DR,90274,
6257,SQAle Brewery #6257,US,6257,15,15,0,N,A,N,S,Y,Y,-87.679791,AL,US,FOLEY,2601 S McKenzie Street,36535,30.375746
754,Brewdis #754,US,754,50,150,0,N,A,N,S,Y,Y,,NJ,US,WAYNE,1400 Willowbrook Mall,07470-6905,
3734,Brewdis 3734,JP,3734,30,30,1,N,A,N,S,N,N,135.568333,27,JP,Osaka-shi,4-17-1,538-0053,34.700556
9193,Store #9193,CA,9868,25,25,3,N,O,N,S,Y,N,-79.088678,ON,CA,PICKERING,1355 Kingston Road,L1V 1B8,43.837037
6787,House of Brews #6787,US,6787,65,65,3,N,A,N,S,Y,Y,,NY,US,LAKE GROVE,2089 SMITHHAVEN PLAZA,11755,
7735,Brewdis Brewery #7735,US,7735,25,25,0,N,A,N,S,Y,Y,-74.417481,NJ,US,JACKSON,537 Monmouth Road,8527,40.161952
3943,Brewdis 3943,JP,3943,30,30,1,N,O,N,S,N,N,,13,JP,Shibuya-ku,Shinjuku Takashimaya 9F,151-8580,
5491,House of Brews #5491,US,5491,65,65,3,N,O,N,S,N,N,,VA,US,NEWPORT NEWS,12300 Jefferson Avenue,23602,
2702,Brewdis Brewery #2702,US,2702,25,45,0,N,A,N,S,Y,Y,-73.894999,NY,US,BRONX,271 E Fordham Road,10458,40.862387
4861,House of Brews#4861,US,4861,65,30,0,N,A,N,S,Y,Y,-97.420792,OK,US,OKLAHOMA CITY,I-40 AND AIR DEPOT ROAD,73110,35.44531
7625,Brewdis Brewery #7625,US,7625,35,35,0,N,A,N,S,Y,Y,-71.494836,NH,US,MERRIMACK,80 Premium Outlets Boulevard,3054,42.867865
3827,Brewdis 3827,JP,3627,15,15,1,N,O,N,S,N,Y,139.450167,13,JP,Machida-shi,6-9-7,194-8501,35.540167
1783,SQAle Brewery #1783,US,1783,30,30,0,N,A,N,S,Y,Y,-121.793541,WA,US,NORTH BEND,421 South Fork Avenue SW,98045,47.492312
3819,Brewdis 3819,JP,3819,30,30,1,N,A,N,S,N,N,,40,JP,Fukuoka-shi,Fukuoka Mitsukoshi 3F,810-0001,
2002,Brewdis #2002,US,2002,25,125,0,N,A,N,S,Y,Y,,IN,US,INDIANAPOLIS,6020 E 82nd Street,46250,
5710,House of Brews #5710,US,5710,0,65,3,N,O,N,S,N,N,,CA,US,SAN JOSE,2200 Tully Road,95122,
4255,Brewdis Brewery #4255,US,4255,25,25,0,N,A,N,S,N,N,-156.681194,HI,US,LAHAINA,900 Front Street,96761,20.877584
4275,Store #4275,CA,4275,15,15,2,N,A,N,S,Y,Y,-79.380213,ON,CA,TORONTO,220 Yonge St,M5B 2H6,43.653929
5323,House of Brews#5323,US,5323,45,45,3,N,A,N,S,Y,Y,-97.434008,TX,US,FT. WORTH,1734 GREENOAKS RD,76116,32.742143
5520,House of Brews#5520,US,5520,65,1,3,N,A,N,S,Y,Y,-122.46859,CA,US,COLMA,55 Colma Blvd,94014,37.67704
5919,House of Brews #5919,US,5919,65,65,3,N,A,N,S,Y,Y,,VA,US,SPRINGFIELD,6711 FRONTIER DR,22150,
3124,SQAle #3124,US,3124,30,30,0,N,A,N,S,N,N,,CA,US,SOUTH SAN FRANCISCO,1349 LOWRIE AVENUE,94080,
1901,Brewdis #1901,US,1901,30,30,0,N,O,N,S,N,N,,OH,US,TOLEDO,5001 MONROE ST,43623,
5749,House of Brews #5749,US,5749,65,65,3,N,O,N,S,N,N,,OR,US,PORTLAND,1752 Jantzen Beach Ctr,97217-7845,
5167,House of Brews #5167,US,5167,65,65,3,N,A,N,S,Y,Y,,NJ,US,BRIDGEWATER,300 PROMENADE BLVD,8807,
1726,SQAle Brewery #1726,US,1726,30,30,0,N,A,N,S,Y,Y,-106.072298,CO,US,SILVERTHORNE,227 Blue River Parkway G,80498,39.629373
3771,House of Brews #3771,US,3771,65,65,3,N,A,N,S,Y,Y,,OK,US,EDMOND,518 S. BRYANT,73034-6325,
6344,Brewdis #6344,US,6344,50,250,0,N,A,N,S,Y,Y,,FL,US,MIAMI BEACH,1001 Lincoln Road,33139,
3049,SQAle #3049,US,3049,20,15,0,N,A,N,S,Y,Y,,MI,US,ROCHESTER HILLS,244 N ADAMS RD,48309,
7518,House of Brews#7518,US,7518,65,30,0,N,A,N,S,Y,Y,-97.649421,OK,US,OKLAHOMA CITY,7638 W RENO AVENUE,73127,35.462366
6575,House of Brews #6575,US,6575,0,30,0,N,O,N,S,N,N,,,,,,,
9855,Store #9855,CA,9855,25,25,0,N,A,N,S,Y,Y,-73.578539,QC,CA,MONTREAL,4210 St Denis Street,H2J 2K8,45.521848
8101,SQAle #8101,US,8101,60,60,0,N,O,N,S,N,N,,MA,US,Boston,28 Newbury Street,2116,
1022,Brewdis #1022,US,1022,25,75,0,N,A,N,S,Y,Y,,DC,US,WASHINGTON,1258 WISCONSIN AVE NW,20007,
4349,SQAle Brewery #4349,US,4349,45,30,0,N,A,N,S,Y,Y,-87.628744,IL,US,Chicago,108 N. STATE STREET,60602,41.883762
661,Brewdis #661,US,661,25,125,0,N,A,N,S,Y,Y,,PA,US,NEWTOWN,60 WEST RD,18940,
3450,House of Brews #3450,US,3450,65,65,3,N,A,N,S,Y,Y,,NJ,US,FLANDERS,30 INTERNATIONAL DR S,07836-4107,
4899,Hip Hops #4899,US,4899,30,30,0,N,A,N,S,Y,Y,,GA,US,ATLANTA,265 18TH ST NW  SUITE 4150,30363,
5263,Store #5263,CA,5263,30,30,3,N,A,N,S,Y,Y,-80.527497,ON,CA,WATERLOO,550 King Street North,N2L 5W6,43.498082
3313,Store #3313,CA,3313,30,30,3,N,A,N,S,Y,Y,-97.109089,MB,CA,WINNIPEG,1225 St. Mary''s Rd,R2M 5E5,49.827927
7672,SQAle #7672,US,7672,25,30,3,N,O,N,S,N,N,,MA,US,BOSTON,100 Huntington Ave,2116,
6612,House of Brews #6612,US,6612,90,90,3,N,A,N,S,Y,Y,,NY,US,RIVERHEAD,1947 OLD COUNTRY RD.,11901,
4250,Brewdis #4250,US,4250,50,25,0,N,O,N,S,N,N,,KY,US,PADUCAH,5101 Hinkleville Road,42001,
1437,SQAle Brewery #1437,US,1437,45,45,0,N,A,N,S,Y,Y,-117.893462,CA,US,ORANGE,20 City Boulevard West,92868,33.782984
5188,House of Brews#5188,US,5188,45,65,3,N,A,N,S,Y,Y,-86.126011,IN,US,GREENWOOD,1251 US HIGHWAY 31 N,46142,39.634648
6411,House of Brews#6411,US,6411,45,45,3,N,A,N,S,Y,Y,-80.156258,PA,US,GROVE CITY,1911 LEESBURG GROVE CITY ROAD,16127,41.143442
5807,House of Brews #5807,US,5807,55,55,3,N,A,N,S,Y,Y,,MA,US,WAREHAM,2421 Cranberry Highway,2571,
5860,House of Brews #5860,US,5860,0,65,3,N,O,N,S,N,N,,CA,US,SAN MATEO,3000 Bridgepointe Pkwy,94404-1570,
9876,Store #9876,CA,9876,25,25,0,N,A,N,S,Y,Y,-79.389422,ON,CA,TORONTO,60 BLOOR ST W,M4W 3B8,43.669742
3201,Brewdis #3201,US,3201,25,125,0,N,A,N,S,Y,Y,,NY,US,VICTOR,216 Eastview Mall,14564,
6578,House of Brews #6578,US,6578,65,65,3,N,A,N,S,Y,Y,,TX,US,SAN ANTONIO,2310 SW MILITARY DR,78224,
5960,House of Brews#5960,US,5960,45,45,3,N,A,N,S,Y,Y,-97.042628,TX,US,GRAPEVINE,3000 GRAPEVINE MILLS PARKWAY,76051,32.96631
6473,House of Brews #6473,US,6473,65,65,3,N,A,N,S,Y,Y,,PA,US,WILKES-BARRE,437 ARENA HUB PLZ,18702-6838,
480,Brewdis #480,US,480,50,250,0,N,A,N,S,Y,Y,,MN,US,WOODBURY,9000 Hudson Rd,55125,
7053,SQAle #7053,US,7053,30,30,0,N,A,N,S,Y,Y,-76.861678,MD,US,Columbia,10300 Little Patuxent Parkway,21044,39.215624
9875,Store #9875,CA,9875,25,25,0,N,A,N,S,Y,Y,-75.637891,ON,CA,OTTAWA,1200 ST LAURENT BLVD,K1K 3B8,45.422178
4236,Brewdis Brewery #4236,US,4236,25,25,0,N,A,N,S,Y,Y,-71.069763,MA,US,EVERETT,10 Mystic View Road,2149,42.401832
5409,House of Brews #5409,US,5409,65,65,3,N,A,N,S,Y,Y,,IN,US,PLAINFIELD,313 METROPOLIS MILE,46168,
7144,Brewdis #7144,US,7144,25,125,0,N,A,N,S,Y,Y,,NY,US,HOWARD BEACH,16020 CROSSBAY BLVD,11414,
3793,House of Brews #3793,US,3793,45,45,3,N,A,N,S,Y,Y,,TX,US,SHERMAN,3920 Town Center Street,75092,
5480,House of Brews #5480,US,5480,65,65,3,N,A,N,S,Y,Y,,PA,US,WYNNEWOOD,60 EAST WYNNEWOOD ROAD,19096,
9347,House of Brews#9347,US,9347,65,30,0,N,A,N,S,Y,Y,-76.564285,MD,US,BALTIMORE,3753 BOSTON STREET,21224,39.277107
1071,Store #1071,CA,1071,30,30,0,N,A,N,S,N,N,,,,,,,
4251,Brewdis #4251,US,4251,40,80,0,N,O,N,S,N,N,,KY,US,BOWLING GREEN,2625 Scottsville Road,42104,
5333,House of Brews#5333,US,5333,65,65,3,N,A,N,S,Y,Y,-121.658487,CA,US,SALINAS,686 NORTHRIDGE MALL,93906,36.718126
7794,Brewdis Brewery #7794,US,7794,45,45,0,N,A,N,S,Y,Y,-80.326002,FL,US,SUNRISE,12801 Sunrise Boulevard,33323,26.146219
9542,Store #9542,CA,9851,25,25,2,N,O,N,S,Y,Y,-73.746048,QC,CA,VILLE DE LAVAL,3003 Boulevard Le Carrefour,H7T 1C7,45.570254
2412,Brewdis Brewery #2412,US,2412,25,25,0,N,A,N,S,Y,Y,-72.320384,NH,US,WEST LEBANON,250 Plainfield Road,3784,43.631232
605,Brewdis #605,US,605,25,75,0,N,A,N,S,Y,Y,,PA,US,SPRINGFIELD,1200 Baltimore Pike,19064,
8165,SQAle #8165,US,8165,25,20,0,N,A,N,S,Y,Y,,NJ,US,HACKENSACK,211 RIVERSIDE SQ,07601-6309,
7389,Brewdis#7389,US,7501,30,30,0,N,A,N,S,N,N,-117.423758,WA,US,SPOKANE,808 W MAIN AVE,99201,47.659503
8529,SQAle #8529,US,8529,15,15,0,N,A,N,S,Y,Y,,LA,US,BATON ROUGE,CORPORATE BLVD & JEFFERSON HWY,70809,
